UniqueCount	AmbigCount
1	36
41	0
7	0
1	0
43	0
1	0
0	36
59	0
0	0
2	2
32	0
9	1
30	0
314	0
56	0
0	448
23	0
2	11
0	25
127	0
44	0
33	0
59	0
18	2
16	0
0	7
1	1
11	0
9	62
461	0
19	0
24	0
45	0
33	0
303	0
8	0
44	0
25	0
47	0
0	0
164	0
1	57
4	13
46	0
561	0
17	0
228	0
395	0
39	0
16	0
264	0
28	0
47	0
34	0
254	0
5	0
17	0
24	0
610	0
7	0
14	0
61	0
120	0
5	191
1	0
76	11
7	0
156	293
38	0
3	12
5	0
0	0
980	232
18	97
10	30
31	0
1	44
12	0
36	0
26	0
2	2573
1	1
121	39
6	0
2	0
40	0
213	0
200	979
240	0
0	0
7	0
225	0
33	0
116	0
0	0
49	0
12	0
67	0
0	13
0	4
17	0
0	11
21	0
15	0
89	0
30	0
20	0
0	0
51	0
2076	0
51	0
211	0
32	0
61	0
23	0
0	1
1	0
236	0
2	0
39	0
61	0
35	70
0	4
98	0
0	1
55	0
29	0
13	0
88	0
58	0
45	0
48	1
6	0
119	0
19	0
57	0
245	0
30	5
2	4
87	0
91	2
16	0
89	0
0	649
0	49
62	0
75	0
0	12
325	0
308	0
107	69
33	0
3	30
15	0
84	0
19	0
11	2
1148	0
0	0
1	0
0	0
71	0
27	0
47	0
18	0
14	0
1	1
160	38
20	0
73	0
31	0
9	20
5	0
0	0
769	2265
0	0
78	0
1	0
44	6
28	7
30	0
65	0
39	0
126	0
0	555
170	0
44	0
2	12
13	15
39	0
21	0
362	1
143	0
44	0
1216	16
51	2
0	6
216	28
10	0
69	0
115	0
70	0
4908	6878
27	0
112	0
36	0
100	0
12	0
11	0
31	0
46	0
38	0
1048	624
106	0
30	0
27	0
11	0
0	0
59	0
28	5
0	0
93	0
0	0
43	0
55	0
0	17
0	3
33	0
23	0
231	0
1	0
21	0
7	4
40	0
190	0
0	5
80	0
24	0
95	0
70	0
11	0
8	0
37	0
0	7
30	3
85	0
17	0
19	0
0	0
44	0
1	0
73	0
0	29
29	0
43	0
17	0
21	0
0	76
0	900
36	0
78	999
114	0
7	9
33	0
53	0
17	0
37	0
6	0
19	0
366	0
76	55
34	0
6	24
281	0
68	0
89	0
28	0
63	0
233	0
58	0
128	263
27	0
153	0
870	159
8	0
31	0
5	6
48	0
16	0
47	0
113	0
21	0
20	0
48	0
191	0
157	0
0	0
96	0
35	0
21	488
0	0
4	0
6	0
54	0
29	0
5	0
49	0
18	0
27	0
225	0
47	0
269	26
40	2
113	0
37	0
60	0
232	0
48	0
45	0
28	0
119	0
15	0
183	0
108	0
35	8
80	0
64	0
1	26
2	0
2	0
124	0
75	0
21	0
107	0
60	0
1115	4
13	43
83	0
2	0
8	0
1	0
5	0
13	0
105	15
14	0
100	0
3	13
15	0
49	0
0	0
27	0
44	0
3	0
155	0
184	0
0	0
98	0
8	1
23	0
37	0
4	0
1	0
62	0
17	0
18	0
8	0
0	2
0	0
6	10
75	0
0	6
177	15
15	0
0	2
284	79
40	0
1	9
0	0
26	0
80	0
31	0
29	0
0	3
0	3
11	0
89	0
7	0
45	0
48	0
307	0
292	0
89	0
35	0
71	0
142	0
27	1863
86	0
2	0
299	40
29	0
38	0
42	0
2162	0
29	0
69	0
193	0
2	0
98	25
41	0
19	0
93	0
0	23
46	0
62	0
22	0
29	0
39	0
39	0
31	0
1	1508
4	0
65	0
140	0
33	0
133	0
91	70
8	0
37	0
41	0
15	0
50	0
170	0
122	0
160	0
29	0
209	0
312	0
75	0
28	0
21	0
105	0
267	0
3	0
66	0
33	0
13	0
0	24
189	0
163	0
405	0
55	0
1	0
55	0
685	0
38	2
48	0
284	1775
0	13
0	18
0	1
37	0
1	0
16	0
63	0
3	40
24	0
249	0
38	0
30	0
0	0
506	0
4	27
83	0
1	0
11	0
30	7
188	0
14	0
927	0
0	2
451	7
52	0
8	5
18	5
16	0
10	0
21	0
10	0
172	0
0	0
22	0
238	0
93	0
304	0
0	34
36	0
22	0
26	0
33	3
0	0
21	22
14	0
284	0
18	0
4	4
105	0
22	0
8	1
44	0
26	0
33	0
84	0
103	0
29	0
12	0
515	0
189	0
25	468
44	0
22	0
68	0
87	0
24	0
179	0
2	0
3	0
0	55
91	2402
86	0
150	0
46	0
110	0
224	69
80	0
99	0
42	0
14	0
24	0
6	0
53	0
33	0
25	0
18	3
9	75
95	0
140	0
27	0
61	0
132	153
23	0
139	900
108	0
3	11
117	0
59	0
93	0
30	0
2	9
0	16
299	0
794	0
16	0
25	2
79	0
0	0
5	13
40	0
112	0
21	0
10	0
11	0
101	0
2	9
7	4
129	0
1	0
1	26
36	0
6	30
4	0
29	0
126	25
0	0
432	0
53	0
43	0
16	0
36	0
6	5
142	0
26	0
0	0
1	14
5	0
87	0
23	0
40	0
35	0
227	0
90	0
367	0
17	0
2	3
0	10
720	152
19	0
114	0
48	39
34	0
22	0
65	0
0	0
616	0
49	0
0	2558
31	0
131	0
11	0
30	0
212	0
33	0
1	45
173	0
0	0
21	0
203	0
28	0
77	0
102	0
6	0
159	0
89	0
155	0
27	0
51	0
11	0
6	0
3031	0
77	0
21	0
519	0
227	0
2	17
164	99
311	0
54	0
57	0
0	25
14	0
17	0
21	0
87	0
797	492
0	0
70	0
55	0
72	0
12	0
108	0
4	29
22	0
5	0
2	0
79	0
13	0
5	0
23	0
53	0
0	23
0	410
21	0
300	0
174	0
0	385
43	0
16231	6119
202	0
3	32
222	6878
83	0
233	0
28	0
2	0
39	0
37	0
14	46
17	0
13	0
374	45
0	3
0	0
38	0
162	47
33	0
30	0
590	0
13	0
2	0
1	0
78	0
27	174
224	0
29	0
6	0
8	19
1	0
0	0
43	0
60	0
21	1
173	0
11	0
58	0
33	76
7	13
0	1965
78	6
66	0
58	0
17	0
142	0
24	0
513	947
4	4
3	24
676	0
42	0
0	2541
16	0
24	34
425	0
15	0
96	0
326	0
0	24
21	0
263	9
25	0
282	0
1	0
90	0
1	0
20	0
8	0
81	0
87	0
32	0
81	0
40	0
63	0
354	60
36	0
0	82
1	4
136	10
0	3
282	1
45	0
1	1
107	0
23	0
71	0
3	4
89	0
129	0
46	0
6	0
63	24
10	0
2	1
56	0
142	0
0	47
485	53
0	52
35	0
73	0
1191	0
59	0
0	89
69	0
1	0
76	0
27	0
65	0
79	0
328	0
14	0
75	0
1	0
423	0
36	0
477	0
29	0
26	0
47	0
3	15
25	0
1	5
20	0
31	40
274	0
170	0
36	0
0	0
2894	10651
0	0
28	0
18	0
18	0
12	0
10	0
14	0
56	0
0	11
342	0
42	0
64	0
2	4
288	0
32	0
89	0
2	0
59	0
498	66
21	0
45	0
5	0
226	0
97	0
40	0
10	0
42	0
19	0
45	0
62	0
224	0
5	17
61	0
30	0
3	0
247	97
84	57
263	0
5	0
78	1422
873	0
0	0
248	0
10	0
18	0
12	0
4	8
177	0
417	0
63	0
0	7
27	0
67	836
170	0
91	0
150	67
75	0
0	3
31	0
0	25
2	0
48	0
71	7
0	0
20	0
106	0
150	1
1	0
635	0
65	0
22	0
187	0
1	0
356	0
0	0
40	0
52	0
67	0
10	0
150	0
302	0
3	89
218	0
179	0
0	1
58	0
882	279
83	0
38	0
3	0
7	0
0	393
129	0
34	0
45	0
46	0
26	0
29	0
16	0
54	0
8	24
34	0
18	13
2	0
36	0
32	0
70	0
11	2
161	0
170	0
121	0
2	65
17	0
7	0
1	157
139	0
107	0
7	0
79	0
52	0
32	0
7	0
19	1
79	0
395	0
11	0
82	0
66	200
43	0
273	0
45	0
52	0
203	0
32	3
97	69
77	0
171	0
281	0
18	0
59	0
12	0
109	0
35	0
25	0
1	3
502	32
176	0
15	0
48	0
224	0
102	0
6	0
22	0
32	21
12	0
1081	640
24	0
116	0
30	0
62	0
120	11
14	0
0	63
388	0
40	0
1029	0
79	0
107	0
99	0
223	0
54	0
31	23
30	0
11	0
151	0
0	0
26	0
6	0
855	28
1368	0
0	17
25	0
108	376
149	0
19	0
52	0
13	0
0	3
16	0
360	419
62	112
65	8
295	0
393	0
0	0
5	0
1	112
228	16
14	0
238	226
22	0
0	3
14	0
161	18
0	0
20	0
37	0
183	0
18	0
0	2
0	9
146	0
33	0
20	0
93	0
13	0
152	0
140	111
12	4
47	0
0	1
12	0
14	0
85	0
11	32
59	0
40	0
56	0
26	0
17	0
65	0
155	1
0	15
91	0
0	0
91	0
39	0
19	0
451	0
21	0
43	0
8	0
24	0
0	0
0	82
79	0
48	0
9	0
32	4
81	0
234	0
200	0
19	0
7	0
12	0
140	0
32	0
28	0
95	0
82	0
709	426
38	0
0	13
19	0
81	0
86	0
112	0
101	0
15	0
8	0
1	21
55	0
269	0
11	0
2	18
24	0
50	0
46	0
521	0
0	0
0	0
7	22
12	0
1	0
16	0
4	0
21	0
105	0
59	58
3	0
558	191
62	82
63	0
110	0
15	0
24	0
0	2
0	0
95	0
4	31
81	0
62	0
10	0
55	0
0	33
25	0
33	0
240	0
0	1
73	0
0	8
38	0
1	0
62	0
159	1877
18	0
143	0
3	3
560	0
23	0
37	4573
0	32
18	0
35	2
3	15
82	0
1	12
109	0
85	0
43	0
25	0
178	0
3	0
269	0
33	0
45	0
1126	0
10	0
1	4
4	13
40	0
113	0
20	0
726	66
97	0
30	0
146	134
12	0
6	0
290	0
416	17
280	0
53	0
38	0
30	13
43	0
14	0
194	0
568	0
3	0
0	0
59	0
9	0
382	0
512	0
14	0
199	0
0	10
42	0
65	0
0	4
9	0
146	0
133	0
2	0
153	0
1	0
222	0
222	0
0	0
13	0
18	0
156	0
30	192
35	0
22	0
4	87
132	0
142	0
21	0
8	8
18	0
0	2
55	0
111	0
0	0
40	0
15	0
3	10
37	0
0	7
105	0
67	0
144	0
0	26
99	0
45	0
388	0
0	21
1190	152
29	0
14	0
85	0
106	0
29	0
29	0
8	0
0	0
4	0
30	0
1	0
1	7
17	0
7	0
21	13
136	0
0	2
216	0
59	0
85	0
34	0
3	0
14	0
251	0
3	0
1	0
0	0
0	0
16	0
211	0
1	0
13	270
49	0
8	0
223	0
42	0
18	0
263	51
25	0
61	0
17	0
51	0
49	0
0	0
125	0
6	0
0	0
55	0
11	0
3	0
3080	1061
59	0
67	0
313	0
16	0
108	0
33	0
21	0
134	0
43	0
94	0
68	0
1284	0
19	0
247	39
13	0
5	0
88	0
6	0
26	0
31	0
13	0
12	0
22	18
19	10
68	0
889	0
125	0
37	0
30	0
56	0
2	0
110	0
20	0
19	0
0	0
43	0
5	0
0	394
35	0
603	0
49	0
90	0
79	0
0	1
74	0
111	0
89	0
6	5
0	0
50	0
33	0
215	0
216	0
6	0
32	0
5	69
0	2
88	0
12	0
35	0
5	0
103	60
21	0
42	0
2	59
169	754
6	0
213	0
202	0
35	0
22	0
30	0
0	0
48	0
541	0
752	0
18	0
81	0
45	0
66	0
8	0
52	0
25	0
116	0
61	0
17	0
19	0
50	0
33	0
142	0
16	0
405	0
96	0
0	0
41	0
0	0
1	0
0	0
17	0
103	0
26	0
327	0
131	0
67	0
21	8
94	0
67	0
222	0
1	0
49	0
184	0
35	0
187	0
5	0
1	0
12	56
24	0
0	14
365	0
450	0
17	0
118	0
58	0
20	0
30	0
185	0
5	13
24	0
0	67
0	0
14	0
57	0
84	9
218	0
3	0
29	0
28	0
17	0
51	178
11	0
65	0
23	0
25	0
736	0
19	0
3	1
25	0
238	0
633	621
1	0
10	3
1	0
183	65
1	0
33	0
49	0
28	0
44	15
80	0
24	0
764	715
174	2190
662	158
34	0
295	0
15	0
2165	0
17	0
0	1
10	0
23	0
36	0
2	0
85	0
50	0
493	1
3	7
2	1
16	0
19	0
2	0
156	0
9	0
83	0
37	0
59	0
47	0
14	0
0	0
292	0
100	0
15	0
172	0
0	2
76	0
122	6
6	0
8	0
20	9
28	0
81	0
22	0
10	0
55	0
92	0
32	0
1	0
2	25
43	0
32	0
0	0
0	384
327	0
171	0
83	0
31	0
18	0
112	0
29	0
1	2
17	0
22	0
78	0
44	1
1004	0
51	0
18	2
38	0
36	0
15	0
25	0
320	0
0	1
9	0
0	0
51	0
161	0
37	0
587	251
12	0
62	0
548	0
17	0
67	0
36	0
34	0
36	0
27	0
12	0
3	33
179	0
123	0
189	0
36	0
157	0
6	0
0	48
29	0
23	0
26	0
43	0
25	0
94	0
94	0
23	0
6	11
9	170
57	0
367	0
225	0
4	1
63	65
51	0
222	0
356	0
26	0
110	0
18	0
10	0
217	0
46	0
10	0
129	0
4	0
23	0
26	0
10	40
19	0
0	1950
127	0
74	0
5	5
35	12
1	0
55	0
1	2
266	0
44	0
2453	5903
28	0
127	0
141	0
12	0
40	0
38	0
18	0
6	0
299	0
347	39
135	0
55	0
11	0
10	0
73	0
43	0
0	19
2	26
0	0
39	0
1	0
37	0
0	0
85	0
86	0
18	2
14	0
79	0
135	0
75	118
85	0
1	0
23	0
55	0
78	0
23	0
0	23
67	65
74	0
37	0
97	0
26	0
55	0
37	0
126	0
2	0
114	0
0	2
15	0
14	0
361	0
97	0
45	0
0	3
48	0
35	0
39	0
21	0
90	0
27	0
18	9
18	0
0	5
46	0
39	0
2	0
18	0
36	11
232	0
0	3
10	7
17	0
0	0
17	0
33	0
144	0
59	0
5	10
51	0
375	0
5	0
0	149
126	0
97	0
20	0
0	0
55	0
36	0
9	6
0	9
82	0
38	0
133	0
50	0
12	0
116	0
0	0
153	0
1	0
185	0
16	18
11	0
165	2
9	0
3	0
0	9
45	0
146	0
126	0
2	15
0	0
247	0
31	0
70	0
22	0
23	5
33	0
27	0
0	0
419	0
4	0
14	0
0	0
20	0
43	0
0	2
2	0
29	0
17	0
111	0
98	0
162	0
0	716
46	0
35	0
36	0
159	0
14	0
22	0
80	0
21	0
10	4
38	0
218	0
56	0
71	0
61	0
63	0
0	4
1	0
0	3
35	0
230	0
17	0
102	0
192	0
360	0
140	0
49	0
27	0
40	0
0	0
0	0
4	0
161	0
575	0
45	0
716	0
16	0
60	0
33	0
38	0
346	0
187	0
10	186
39	0
14	29
22	0
0	6
28	0
263	0
0	5
29	0
37	0
60	0
26	0
52	0
23	0
256	0
38	0
1	0
16	0
0	5
2	38
710	0
120	0
91	0
137	0
102	0
60	0
23	0
43	0
112	0
49	0
3	0
67	38
1	0
0	15
30	0
73	0
263	0
69	0
0	4
62	0
319	0
21	0
29	0
28	0
46	0
26	0
14	0
65	0
281	67
0	19
0	2
10	0
462	0
3	0
47	0
16	1
0	490
179	226
49	0
6	34
396	72
100	0
0	37
1	0
47	0
59	0
44	0
2	23
28	0
143	0
70	0
115	55
44	0
51	0
49	0
0	0
38	0
21	0
22	0
89	0
0	0
76	0
29	0
167	0
36	0
41	0
94	0
541	0
0	1
10	0
100	0
1	31
50	0
48	0
59	0
172	0
25	0
19	0
7	4
176	0
1	0
6	0
55	0
16	30
31	0
104	0
0	0
50	0
40	0
921	38
38	0
2	0
80	0
53	0
0	0
31	0
111	0
177	0
38	0
41	0
745	581
353	0
4	0
31	0
28	35
17	0
34	0
0	51
135	35
17	0
30	0
36	0
4	0
4	9
30	0
142	79
3	0
236	1522
5	0
925	59
0	20
21	0
35	0
34	9
3	25
117	0
18	0
122	0
0	0
90	0
2	0
771	0
1	12
31	0
5	0
4	0
46	0
73	2
289	0
97	0
147	65
3	0
47	0
36	0
929	2
82	0
3	0
200	0
2852	0
11	0
83	0
65	0
8	2
15	0
114	0
34	0
109	0
58	0
18	0
59	0
81	0
57	0
99	0
10	0
35	27
0	0
144	0
5	46
39	0
0	0
64	0
197	0
1	0
1	12
47	0
4	0
33	0
137	0
22	0
33	0
48	0
12	0
0	0
20	0
214	0
44	0
160	11
12	28
36	0
35	0
118	0
157	0
67	0
52	0
11	0
38	0
30	0
7	0
14	0
0	6
8	22
0	0
112	0
320	1
50	0
3	0
195	0
6	0
60	0
19	0
30	0
1	7
101	0
40	0
28	0
11	3
24	0
88	0
28	0
0	25
42	0
22	0
23	0
299	0
2	1
59	0
64	0
7	0
26	0
211	0
10	0
207	0
21	0
1	0
288	0
11	0
0	0
4356	0
23	0
54	0
45	0
50	1
139	0
0	0
488	0
62	0
37	0
45	0
24	0
30	0
22	0
97	0
1	0
0	2
1508	200
186	0
66	0
76	0
755	0
222	11
18	0
6	0
37	0
101	0
32	0
19	0
81	0
110	0
28	0
22	0
16	0
294	0
441	0
16	0
43	0
24	0
5	0
36	0
108	0
93	0
12	4
37	0
127	0
2	4
230	0
89	0
438	3813
22	0
11	0
120	0
11	0
43	0
36	0
17	0
2348	0
0	0
0	6
83	0
1	0
17	0
38	0
389	0
15	0
216	36
111	0
2	39
318	0
208	0
155	0
49	0
40	0
26	0
163	0
112	0
2	5
19	0
150	0
55	0
38	0
439	225
26	0
31	0
22	0
186	0
0	0
49	0
66	0
139	0
4	0
31	0
36	0
6	0
51	24
1832	0
63	0
1	9
71	0
93	0
40	0
3	4
0	0
359	0
6	0
1	0
7	0
46	0
20	0
12	0
22	0
113	0
0	0
48	0
55	0
18	0
323	0
4	0
38	0
42	0
136	0
77	0
13	0
0	1
46	0
42	4
16330	19663
86	0
2	0
99	0
2	0
2	0
32	0
7	0
0	100
99	0
31	0
37	0
17	0
1	1108
5	0
127	0
57	0
0	6
58	0
18	0
452	0
6	0
98	0
155	0
134	0
27	0
15	0
8	21
34	30
89	0
75	0
0	2
7	0
0	0
2	4
141	0
0	39
24	0
26	0
9	0
13	0
1	0
43	0
35	0
47	0
19	0
61	0
129	0
168	0
68	0
121	0
65	0
6	0
21	0
20	0
88	0
74	1848
11	0
0	87
54	0
40	0
33	0
385	0
90	0
0	7
260	2190
1	3
62	0
92	570
49	0
51	0
31	0
21	0
0	4
19	0
27	0
29	0
1	0
20	1
107	0
26	0
11	1759
0	0
41	0
451	0
21	0
172	0
12	0
15	0
1	0
87	0
0	9
69	0
148	0
10	18
0	9
652	700
50	0
7	0
964	0
43	0
25	0
25	0
24	0
26	0
280	0
0	5
146	0
31	0
18	0
64	0
62	0
38	19
38	0
109	0
9	0
62	0
85	0
143	0
148	0
121	0
0	0
35	0
42	0
31	0
59	1422
49	0
56	0
42	0
268	0
67	0
30	0
81	0
75	0
28	0
29	0
1769	0
35	0
23	0
53	0
32	0
8	0
96	0
3	0
54	1
1	0
179	0
73	0
29	0
0	0
35	45
0	0
23	1
56	0
51	0
2	0
3142	3
5	0
123	0
0	10
0	46
24	0
2511	0
56	0
31	0
35	0
27	0
67	0
114	0
0	4
17	0
46	11
35	0
255	1
34	0
364	0
13	0
31	0
60	0
222	0
9	0
1	0
0	11
2	0
2	45
57	0
7	0
116	0
14	0
59	0
46	0
1	0
33	37
47	0
39	0
21	0
0	0
21	940
266	0
31	0
157	5
42	0
67	0
56	8973
51	0
80	0
23	0
106	0
250	0
73	0
1	9
38	36
131	0
2	0
278	0
1	10
44	0
23	0
16	65
0	16
418	0
10	0
75	0
26	0
0	0
2	0
425	0
3	0
60	6
110	0
48	0
102	0
44	0
97	0
61	0
179	0
133	0
39	0
54	0
26	4
53	0
0	0
0	0
42	26
58	0
93	9
1	0
40	0
55	0
0	0
112	6
14	0
76	45
104	0
55	0
53	0
2	9
11	0
40	0
222	0
13	0
222	0
43	9
4	0
8	0
2	15
25	0
27	0
125	0
32	0
14	0
21	0
192	0
53	0
16	0
156	0
30	0
69	0
76	34
4	0
28	0
0	0
4	0
7	0
266	0
67	0
107	0
19	0
1	0
17	0
25	0
149	505
0	0
16	0
31	0
35	0
1	5
33	0
12	0
37	0
17	0
39	0
201	3634
91	0
75	0
24	0
70	0
169	0
0	0
33	0
60	0
12	0
78	0
53	0
115	0
37	0
41	0
52	0
13	0
27	0
2	4
2	32
33	0
51	0
2	164
16	0
0	20
2104	0
9	55
86	0
21	0
52	0
0	0
94	3
0	13
0	8
43	0
73	0
20	0
1	0
44	0
211	4775
203	0
28	0
64	0
108	0
57	0
126	0
30	0
0	11
30	0
125	0
60	0
34	0
18	0
46	0
33	0
83	0
71	0
69	0
44	0
85	0
161	0
87	0
3	0
51	0
180	0
47	55
25	0
132	0
14	0
0	0
37	0
89	0
71	0
83	0
217	0
1	0
113	0
1	7
2	9
61	0
19	0
1080	0
49	0
616	0
19	0
15	0
13	0
10	0
62	0
84	0
1	66
59	0
85	0
45	0
2	0
25	0
221	0
37	0
28	0
299	0
37	0
1	22
232	0
1510	0
56	0
0	18
192	81
1425	0
18	0
42	0
83	0
45	0
130	0
72	0
1	0
46	34
86	0
1	16
558	0
6	0
53	0
26	0
1	11
19	0
86	0
87	0
205	0
50	0
35	0
14	0
51	0
24	0
35	0
21	12
102	0
37	0
124	0
241	0
683	419
12	0
4	0
34	0
22	0
358	0
412	0
79	0
80	0
59	0
63	0
74	0
34	0
2419	555
194	0
0	0
44	0
37	0
28	0
1	14
66	0
28	0
16	0
74	0
0	0
18	1
1744	2040
3	0
612	0
27	0
49	0
92	0
86	0
56	0
22	0
67	1
1	11
203	0
21	0
16	0
23	0
123	25
14	0
26	0
16	0
55	0
41	0
0	0
38	0
23	0
0	0
63	0
0	0
5	84
194	0
201	0
1	0
0	0
26	0
94	3
108	0
20	0
319	0
31	0
21	0
0	0
31	0
107	0
19	0
22	10
12	0
14	0
0	20
148	0
24	0
80	0
21	2
1	10
7	13
46	2
457	0
651	0
47	4
0	0
34	0
56	27
59	0
18	0
255	70
27	0
0	0
112	0
59	0
29	0
952	2040
7	0
15	0
769	0
26	0
89	0
268	0
42	0
37	0
22	0
27	0
37	0
0	0
0	0
20	4
204	0
67	0
4	0
1	336
80	0
28	0
104	0
299	0
1	10
60	0
46	25
165	0
74	0
38	0
935	0
49	0
55	0
12	0
0	23
6	11
2	0
64	0
37	0
49	0
19	0
21	0
15	0
7	0
25	0
311	0
122	0
9	0
0	7
56	0
17	163
0	22
14	0
20	0
9	0
476	396
33	0
2	0
3	0
20	0
54	0
84	21
260	0
5	0
16	0
341	0
108	0
540	0
101	0
12432	10651
2	2
269	0
86	0
28	0
108	0
188	0
627	0
17	6119
21	0
168	0
0	0
33	0
0	10
11	0
72	0
801	0
3	2
44	0
48	2
86	0
45	0
190	0
2	0
44	0
22	0
89	0
48	0
69	0
36	0
216	0
193	0
2	0
1	0
2	47
54	0
36	6
47	0
0	0
0	1
8	0
66	0
734	45
120	0
666	2417
35	0
52	0
16	0
30	0
835	2985
30	0
14	0
46	0
58	0
28	0
2	0
111	0
13	0
69	0
89	0
16	0
0	0
33	0
2180	999
355	0
52	0
98	0
55	0
39	0
30	0
0	0
4	0
6	6
353	0
47	0
0	393
105	0
136	0
40	3
368	0
0	0
274	0
24	0
5	0
0	0
241	0
425	396
1	1
46	0
0	0
10	0
22	0
123	0
62	0
78	0
131	0
0	1
80	0
2939	0
10	7
3	0
29	0
82	0
33	0
44	0
108	0
90	0
30	0
218	0
1	1
15	0
28	0
224	0
61	73
60	0
52	0
100	0
57	0
57	0
10	0
8	0
14	0
1	0
15	0
17	0
72	0
47	0
21	0
36	0
18	0
417	0
54	23
3	0
196	144
2	22
35	0
50	0
178	0
39	0
70	0
36	0
50	0
18	6
0	0
3	0
39	0
81	0
23	0
24	0
43	0
76	0
56	0
0	394
1	0
28	0
42	0
0	0
1048	0
14	0
27	0
105	0
238	13
16	0
29	0
39	0
75	0
49	0
34	0
0	18
182	0
2	29
71	0
116	0
5	0
30	0
1	6
0	10
10	0
0	1
59	0
147	5
6	8
71	0
45	0
92	0
22	0
7	38
90	0
134	0
73	0
271	0
258	0
0	11
217	0
0	0
16	0
3	12
17	0
47	0
74	16
879	59
69	0
10	0
1023	0
556	0
15	0
93	0
0	0
15	0
42	0
16	0
123	13
21	0
8	0
73	0
18	0
11	0
120	0
0	28
31	0
6	0
0	4
120	0
34	0
5	13
3	0
63	0
1	24
10	5
49	7
6	0
142	0
5	0
25	0
298	0
31	0
126	0
74	0
0	0
46	0
21	0
22	0
54	0
120	0
21	0
2	5
51	0
26	0
2	11
1158	38
2	0
93	0
76	0
57	0
11	0
117	0
20	0
5	0
40	0
156	0
58	0
93	0
60	0
1	0
812	0
36	0
213	0
28	0
52	0
2	0
1	0
20	0
0	0
35	0
73	0
12	0
53	9
152	30
62	0
2	18
81	0
173	0
75	0
140	0
17	0
72	0
1	3
216	0
44	0
1299	60
92	0
113	0
25	0
50	0
255	0
38	0
0	0
1	11
169	0
49	0
40	0
263	0
43	0
0	0
1	0
16	0
27	0
85	2402
12	0
26	0
35	0
14	11
13	0
52	0
0	23
99	0
48	0
22	0
410	0
8	0
35	0
103	0
6	29
164	0
0	0
23	0
9	0
163	0
30	0
395	0
828	0
41	0
158	17
70	0
472	0
76	0
25	0
432	0
74	0
0	0
129	0
9	0
55	6
0	0
117	0
203	1079
26	0
92	0
3	3
0	0
10	0
2	10
9	0
59	0
64	0
52	0
8	97
